po_ref,vendor_name,product_reference,order_date,difot_date,order_qty,received_qty_before_difot,line_difot_score
PO06758,Prusa Research 3D printers,29000,2021-12-31 04:25:48,2022-01-07 04:25:48,3.0,13.0,1.0
PO06758,Prusa Research 3D printers,24015,2021-12-31 04:25:48,2022-01-07 04:25:48,1.0,1.0,1.0
PO06252,High Performance Polymer,1007311-001,2021-10-18 04:29:16,2021-11-22 04:29:16,100.0,100.0,1.0
PO07266,"Mouser Electronics, Inc.",23008,2022-04-29 01:35:01,2022-05-06 01:35:01,2000.0,2000.0,1.0
PO06807,Zhongshan Meisu Technology Co Ltd,29000,2022-01-12 22:49:30,2022-02-16 22:49:30,50.0,50.0,1.0
PO06936,Digi-Key Electronics,29000,2022-02-08 00:10:41,2022-03-15 00:10:41,1.0,1.0,1.0
PO05170,Wooriro,1005765-001,2021-04-21 23:50:40,2021-06-02 23:50:40,50.0,50.0,1.0
PO05183,Fujian Hitronics Technologies Inc,1001338-006,2021-04-26 05:10:07,2021-06-14 05:10:07,30.0,30.0,1.0
PO04014,Trenz Electronic,1006317-001,2020-07-02 07:50:12,2020-08-06 07:50:12,10.0,0.0,0.0
PO04766,"DJ MODEL & TOOLING CO.,LIMITED",1001159-001,2021-02-02 04:36:42,2021-03-09 04:36:42,20.0,20.0,1.0
PO04766,"DJ MODEL & TOOLING CO.,LIMITED",1001160-001,2021-02-02 04:36:42,2021-03-09 04:36:42,20.0,20.0,1.0
PO04766,"DJ MODEL & TOOLING CO.,LIMITED",1001471-001,2021-02-02 04:36:42,2021-03-09 04:36:42,20.0,20.0,1.0
PO06205,RS Components Pty Ltd,1007726-001,2021-10-12 03:14:47,2021-11-16 03:14:47,200.0,200.0,1.0
PO05242,Gorilla Circuits,1007191-010,2021-05-04 04:36:41,2021-06-08 04:36:41,30.0,25.0,0.8333333333333334
PO05242,Gorilla Circuits,1007190-010,2021-05-04 04:36:41,2021-06-08 04:36:41,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007861-003,2021-11-05 11:29:45,2021-12-10 11:29:45,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007922-002,2021-11-05 11:29:45,2021-12-17 11:29:45,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007919-001,2021-11-05 11:29:45,2021-12-17 11:29:45,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007718-001,2021-11-05 11:29:45,2021-12-17 11:29:45,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007178-001,2021-11-05 11:29:45,2021-12-10 11:29:45,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007177-002,2021-11-05 11:29:45,2021-12-10 11:29:45,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007822-007,2021-11-05 11:29:45,2021-12-10 11:29:45,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007819-006,2021-11-05 11:29:45,2021-12-10 11:29:45,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007203-003,2021-11-05 11:29:45,2021-12-17 11:29:45,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007179-002,2021-11-05 11:29:45,2021-12-10 11:29:45,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007020-003,2021-11-05 11:29:45,2021-12-10 11:29:45,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007848-002,2021-11-05 11:29:45,2021-12-17 11:29:45,30.0,30.0,1.0
PO06378,"DJ MODEL & TOOLING CO.,LIMITED",1007305-001,2021-11-05 11:29:45,2021-12-17 11:29:45,30.0,30.0,1.0
PO04785,Micro Fasteners Pty Ltd,1001675-001,2021-02-03 04:49:47,2021-03-03 04:49:47,1000.0,1000.0,1.0
PO04803,Snapp Engineering,1007252-001,2021-02-05 03:51:38,2021-03-12 03:51:38,15.0,15.0,1.0
PO04803,Snapp Engineering,1007253-001,2021-02-05 03:51:38,2021-03-12 03:51:38,15.0,15.0,1.0
PO04775,"Fuzhou Photop Optics Co., Ltd",1001078-003,2021-02-02 08:27:59,2021-03-23 08:27:59,20.0,20.0,1.0
PO04371,"DJ MODEL & TOOLING CO.,LIMITED",1001471-001,2020-11-01 23:25:00,2020-12-06 23:25:00,20.0,20.0,1.0
PO04371,"DJ MODEL & TOOLING CO.,LIMITED",1003748-001,2020-11-01 23:25:00,2020-12-13 23:25:00,30.0,30.0,1.0
PO04371,"DJ MODEL & TOOLING CO.,LIMITED",1003754-001,2020-11-01 23:25:00,2020-12-13 23:25:00,20.0,20.0,1.0
PO04371,"DJ MODEL & TOOLING CO.,LIMITED",1001160-001,2020-11-01 23:25:00,2020-12-06 23:25:00,20.0,20.0,1.0
PO04371,"DJ MODEL & TOOLING CO.,LIMITED",1001476-002,2020-11-01 23:25:00,2020-12-06 23:25:00,20.0,20.0,1.0
PO04371,"DJ MODEL & TOOLING CO.,LIMITED",1001159-001,2020-11-01 23:25:00,2020-12-06 23:25:00,20.0,20.0,1.0
PO04371,"DJ MODEL & TOOLING CO.,LIMITED",1003798-001,2020-11-01 23:25:00,2020-12-13 23:25:00,20.0,20.0,1.0
PO06646,"DJ MODEL & TOOLING CO.,LIMITED",1007822-008,2021-12-09 00:52:25,2022-01-20 00:52:25,10.0,10.0,1.0
PO06646,"DJ MODEL & TOOLING CO.,LIMITED",1008164-001,2021-12-09 00:52:25,2022-01-13 00:52:25,20.0,20.0,1.0
PO06646,"DJ MODEL & TOOLING CO.,LIMITED",1007819-007,2021-12-09 00:52:25,2022-01-20 00:52:25,10.0,10.0,1.0
PO04807,Open Wiring Systems,1007400-001,2021-02-07 22:24:27,2021-03-07 22:24:27,22.0,22.0,1.0
PO07155,Di Pacci Coffee Company,23250,2022-03-27 23:52:27,2022-05-01 23:52:27,1.0,1.0,1.0
PO07155,Di Pacci Coffee Company,24015,2022-03-27 23:52:27,2022-05-01 23:52:27,1.0,1.0,1.0
PO04985,3D Markforge Printing (Internal),1007056-001,2021-03-11 22:18:45,2021-04-15 22:18:45,6.0,6.0,1.0
PO05340,Micro Fasteners Pty Ltd,1007803-001,2021-05-28 05:01:35,2021-07-02 05:01:35,500.0,500.0,1.0
PO05073,3D Markforge Printing (Internal),1006199-001,2021-03-31 02:39:23,2021-05-05 02:39:23,15.0,15.0,1.0
PO04788,Trenz Electronic,1006317-001,2021-02-04 00:02:24,2021-03-11 00:02:24,10.0,10.0,1.0
PO06248,Westfield Fasteners,1008400-001,2021-10-18 03:35:06,2021-11-22 03:35:06,150.0,150.0,1.0
PO07329,Ikea,23008,2022-05-12 23:34:35,2022-06-16 23:34:35,4.0,5.0,1.0
PO07318,JC International Resources,23008,2022-05-11 11:56:55,2022-05-18 11:56:55,20.0,20.0,1.0
PO05659,K-One Industry Sdn Bhd,1001535-001,2021-07-16 06:26:03,2021-08-13 06:26:03,1000.0,1000.0,1.0
PO05182,Grand Venture Technology,1001384-012,2021-04-26 04:04:25,2021-05-31 04:04:25,10.0,10.0,1.0
PO05182,Grand Venture Technology,1001198-003,2021-04-26 04:04:25,2021-06-07 04:04:25,20.0,20.0,1.0
PO05182,Grand Venture Technology,1001479-003,2021-04-26 04:04:25,2021-06-07 04:04:25,20.0,20.0,1.0
PO05182,Grand Venture Technology,1001474-003,2021-04-26 04:04:25,2021-06-07 04:04:25,20.0,20.0,1.0
PO05182,Grand Venture Technology,1001472-002,2021-04-26 04:04:25,2021-06-07 04:04:25,20.0,20.0,1.0
PO05182,Grand Venture Technology,1001478-003,2021-04-26 04:04:25,2021-06-07 04:04:25,20.0,20.0,1.0
PO06913,Samec Pty Ltd,23008,2022-02-03 09:32:44,2022-02-10 09:32:44,2.0,91.0,1.0
PO05332,SHANGHAI WAIZONGFU INTERNATIONAL TRADE CO LTD,1007716-001,2021-05-24 23:39:11,2021-06-28 23:39:11,10.0,1.0,0.1
PO06928,RS Components Pty Ltd,29000,2022-02-07 22:03:58,2022-02-14 22:03:58,1.0,8.0,0.1
PO05465,Grand Venture Technology,1002272-008,2021-06-21 03:11:53,2021-08-02 03:11:53,50.0,35.0,0.7
PO05465,Grand Venture Technology,1002345-006,2021-06-21 03:11:53,2021-08-02 03:11:53,50.0,50.0,1.0
PO06202,"JLCPCB (JiaLiChuang (HongKong) Co., Limited)",1008300-002,2021-10-11 23:36:49,2021-11-15 23:36:49,20.0,20.0,1.0
PO06939,Sanitiser Solutions Australia,23250,2022-02-08 21:40:29,2022-02-15 21:40:29,1.0,9.0,1.0
PO05175,AusOptic International Pty Ltd,1000957-001,2021-04-22 02:48:21,2021-05-20 02:48:21,30.0,30.0,1.0
PO06926,Officeworks Ltd.,29000,2022-02-07 04:00:17,2022-03-14 04:00:17,5.0,12.0,1.0
PO06285,Digi-Key Electronics,1001567-001,2021-10-24 23:25:12,2021-10-31 23:25:12,20.0,20.0,1.0
PO05009,PCBWay,1007106-001,2021-03-17 03:34:07,2021-04-21 03:34:07,75.0,75.0,1.0
PO04061,Grand Venture Technology,1001198-003,2020-07-13 00:16:44,2020-08-24 00:16:44,5.0,5.0,1.0
PO04061,Grand Venture Technology,1001472-002,2020-07-13 00:16:44,2020-08-24 00:16:44,5.0,5.0,1.0
PO04061,Grand Venture Technology,1001479-003,2020-07-13 00:16:44,2020-08-24 00:16:44,5.0,5.0,1.0
PO04061,Grand Venture Technology,1001478-003,2020-07-13 00:16:44,2020-08-24 00:16:44,5.0,5.0,1.0
PO04061,Grand Venture Technology,1001474-003,2020-07-13 00:16:44,2020-08-24 00:16:44,5.0,5.0,1.0
PO04433,SHANGHAI WAIZONGFU INTERNATIONAL TRADE CO LTD,1003848-001,2020-11-19 03:15:01,2020-12-31 03:15:01,10.0,10.0,1.0
PO04210,"Dayoptics, Inc. (Use Fujian Dayoptics, Inc after 30 June 2021)",1001343-003,2020-09-02 08:25:56,2020-10-07 08:25:56,20.0,20.0,1.0
PO07275,"Mouser Electronics, Inc.",29000,2022-05-03 10:26:05,2022-06-07 10:26:05,174.0,174.0,1.0
PO05493,Zhongshan Meisu Technology Co Ltd,1007052-002,2021-06-22 05:44:12,2021-08-03 05:44:12,25.0,25.0,1.0
PO07030,Officeworks Ltd.,29000,2022-02-24 04:05:17,2022-03-31 04:05:17,1.0,1.0,1.0
PO04774,Fujian Hitronics Technologies Inc,1001344-001,2021-02-02 08:19:48,2021-03-09 08:19:48,0.0,15.0,1.0
PO04774,Fujian Hitronics Technologies Inc,1001338-006,2021-02-02 08:19:48,2021-03-23 08:19:48,50.0,12.0,0.24
PO04774,Fujian Hitronics Technologies Inc,1001344-003,2021-02-02 08:19:48,2021-03-16 08:19:48,30.0,15.0,0.5
PO04774,Fujian Hitronics Technologies Inc,1003716-003,2021-02-02 08:19:48,2021-03-23 08:19:48,50.0,1.0,0.02
PO04774,Fujian Hitronics Technologies Inc,1003716-002,2021-02-02 08:19:48,2021-03-16 08:19:48,0.0,0.0,0.0
PO05262,RS Components Pty Ltd,1002043-001,2021-05-10 00:32:10,2021-05-24 00:32:10,150.0,150.0,1.0
PO05681,3D Markforge Printing (Internal),1006199-001,2021-07-20 05:16:10,2021-08-24 05:16:10,30.0,20.0,0.6666666666666666
PO04694,"DJ MODEL & TOOLING CO.,LIMITED",1001805-005,2021-01-21 22:49:06,2021-02-25 22:49:06,26.0,26.0,1.0
PO06062,SHANGHAI WAIZONGFU INTERNATIONAL TRADE CO LTD,1007716-003,2021-09-24 06:12:11,2021-10-29 06:12:11,15.0,0.0,0.0
PO07243,RS Components Pty Ltd,29000,2022-04-19 22:59:10,2022-04-26 22:59:10,1.0,2.0,0.0
PO07243,RS Components Pty Ltd,24015,2022-04-19 22:59:10,2022-04-26 22:59:10,1.0,1.0,1.0
PO04219,Lapp Australia Pty Ltd,1006102-001,2020-09-07 05:00:47,2020-10-05 05:00:47,100.0,100.0,1.0
PO05265,"FUJIAN FRAN OPTICS CO., LTD ",1003939-004,2021-05-10 04:11:40,2021-06-07 04:11:40,50.0,50.0,1.0
PO04905,Wooriro,1005765-001,2021-02-28 22:31:33,2021-04-11 22:31:33,50.0,50.0,1.0
PO04908,Grand Venture Technology,1001198-003,2021-02-28 23:10:22,2021-04-11 23:10:22,20.0,20.0,1.0
PO04908,Grand Venture Technology,1001472-002,2021-02-28 23:10:22,2021-04-11 23:10:22,20.0,20.0,1.0
PO04908,Grand Venture Technology,1001479-003,2021-02-28 23:10:22,2021-04-11 23:10:22,20.0,20.0,1.0
PO04908,Grand Venture Technology,1001474-003,2021-02-28 23:10:22,2021-04-11 23:10:22,20.0,11.0,0.55
PO04908,Grand Venture Technology,1001478-003,2021-02-28 23:10:22,2021-04-11 23:10:22,20.0,17.0,0.85
PO04151,Acktar Ltd,1003898-003,2020-08-14 03:42:56,2020-09-18 03:42:56,20.0,20.0,1.0
PO05008,Micro Fasteners Pty Ltd,1002216-001,2021-03-17 03:22:34,2021-04-14 03:22:34,1000.0,1000.0,1.0
PO05008,Micro Fasteners Pty Ltd,1004890-001,2021-03-17 03:22:34,2021-04-14 03:22:34,1000.0,1000.0,1.0
PO05007,K-One Industry Sdn Bhd,1001535-001,2021-03-17 03:08:02,2021-04-14 03:08:02,500.0,500.0,1.0
PO05007,K-One Industry Sdn Bhd,1000965-002,2021-03-17 03:08:02,2021-04-28 03:08:02,500.0,500.0,1.0
PO04495,Snapp Engineering,1007252-001,2020-12-02 01:09:48,2021-01-06 01:09:48,10.0,10.0,1.0
PO04495,Snapp Engineering,1007253-001,2020-12-02 01:09:48,2021-01-06 01:09:48,10.0,10.0,1.0
PO06802,Officeworks Ltd.,24050,2022-01-12 01:35:13,2022-01-19 01:35:13,3.0,9.0,1.0
PO04813,RS Components Pty Ltd,1007409-001,2021-02-08 06:12:19,2021-03-15 06:12:19,2.0,2.0,1.0
PO05459,Wooriro,1005765-001,2021-06-18 04:51:15,2021-07-30 04:51:15,100.0,100.0,1.0
PO04606,Open Wiring Systems,1003859-002,2020-12-27 22:35:48,2021-01-24 22:35:48,10.0,10.0,1.0
PO05876,Open Wiring Systems,1007464-001,2021-08-20 01:26:19,2021-09-24 01:26:19,30.0,25.0,0.8333333333333334
PO06231,New Forge Engineering Pty Ltd,1007822-007,2021-10-14 06:40:57,2021-11-18 06:40:57,5.0,5.0,1.0
PO06231,New Forge Engineering Pty Ltd,1007819-006,2021-10-14 06:40:57,2021-11-18 06:40:57,5.0,5.0,1.0
PO04777,Grand Venture Technology,1003741-002,2021-02-02 08:31:50,2021-03-16 08:31:50,20.0,20.0,1.0
PO04777,Grand Venture Technology,1001384-012,2021-02-02 08:31:50,2021-03-09 08:31:50,30.0,30.0,1.0
PO04777,Grand Venture Technology,1004077-001,2021-02-02 08:31:50,2021-03-09 08:31:50,50.0,50.0,1.0
PO04777,Grand Venture Technology,1001385-009,2021-02-02 08:31:50,2021-03-09 08:31:50,25.0,25.0,1.0
PO04777,Grand Venture Technology,1006348-001,2021-02-02 08:31:50,2021-02-10 08:31:50,50.0,21.0,0.42
PO05037,RS Components Pty Ltd,1002043-001,2021-03-22 06:16:42,2021-04-05 06:16:42,10.0,10.0,1.0
PO05037,RS Components Pty Ltd,1004021-001,2021-03-22 06:16:42,2021-04-19 06:16:42,10.0,10.0,1.0
PO05037,RS Components Pty Ltd,1005048-001,2021-03-22 06:16:42,2021-04-19 06:16:42,5.0,5.0,1.0
PO05037,RS Components Pty Ltd,1006103-001,2021-03-22 06:16:42,2021-04-19 06:16:42,5.0,5.0,1.0
PO06964,Officeworks Ltd.,23008,2022-02-10 05:14:25,2022-03-17 05:14:25,5.0,5.0,1.0
PO07167,iWave Systems (Please use Iwave Global),29000,2022-03-31 19:08:08,2022-05-05 19:08:08,3.0,3.0,1.0
PO05476,"DJ MODEL & TOOLING CO.,LIMITED",1003748-001,2021-06-21 04:37:22,2021-08-02 04:37:22,50.0,50.0,1.0
PO05476,"DJ MODEL & TOOLING CO.,LIMITED",1001383-009,2021-06-21 04:37:22,2021-08-02 04:37:22,20.0,20.0,1.0
PO05476,"DJ MODEL & TOOLING CO.,LIMITED",1003753-001,2021-06-21 04:37:22,2021-07-26 04:37:22,50.0,50.0,1.0
PO05476,"DJ MODEL & TOOLING CO.,LIMITED",1003752-002,2021-06-21 04:37:22,2021-07-26 04:37:22,50.0,50.0,1.0
PO05476,"DJ MODEL & TOOLING CO.,LIMITED",1001379-005,2021-06-21 04:37:22,2021-08-02 04:37:22,50.0,50.0,1.0
PO05476,"DJ MODEL & TOOLING CO.,LIMITED",1003751-001,2021-06-21 04:37:22,2021-08-02 04:37:22,50.0,50.0,1.0
PO05476,"DJ MODEL & TOOLING CO.,LIMITED",1003798-001,2021-06-21 04:37:22,2021-08-02 04:37:22,50.0,50.0,1.0
PO06976,RS Components Pty Ltd,23008,2022-02-14 02:38:28,2022-02-21 02:38:28,5.0,205.0,1.0
PO06918,ECP Engineering,29000,2022-02-04 03:38:35,2022-03-11 03:38:35,3.0,9.0,1.0
PO05836,Process Rubber and Plastics Pty Ltd,1008071-001,2021-08-13 12:08:50,2021-09-10 12:08:50,25.0,25.0,1.0
PO04409,RS Components Pty Ltd,1002043-001,2020-11-12 04:35:03,2020-11-26 04:35:03,10.0,10.0,1.0
PO04607,Opto Precision,1003939-003,2020-12-27 22:48:54,2021-01-31 22:48:54,10.0,10.0,1.0
PO04462,RS Components Pty Ltd,1007235-001,2020-11-27 03:05:28,2020-12-11 03:05:28,10.0,10.0,1.0
PO04462,RS Components Pty Ltd,1007234-001,2020-11-27 03:05:28,2020-12-11 03:05:28,10.0,10.0,1.0
PO06803,Circuitwise,1007692-001,2022-01-12 03:03:26,2022-01-19 03:03:26,6.0,6.0,1.0
PO07249,Supercheap Auto,29000,2022-04-21 04:44:50,2022-05-26 04:44:50,1.0,1.0,1.0
PO07249,Supercheap Auto,24015,2022-04-21 04:44:50,2022-05-26 04:44:50,1.0,0.0,0.0
PO07248,RS Components Pty Ltd,1005732-001,2022-04-21 01:33:29,2022-05-19 01:33:29,15.0,15.0,1.0
PO04747,"DJ MODEL & TOOLING CO.,LIMITED",1001480-001,2021-01-29 03:16:25,2021-03-05 03:16:25,50.0,30.0,0.6
PO05178,Diamond Optics Pty Ltd,1007522-001,2021-04-23 02:51:01,2021-06-04 02:51:01,20.0,20.0,1.0
PO05178,Diamond Optics Pty Ltd,1007445-001,2021-04-23 02:51:01,2021-06-04 02:51:01,20.0,19.0,0.95
PO05178,Diamond Optics Pty Ltd,1007523-001,2021-04-23 02:51:01,2021-06-04 02:51:01,20.0,19.0,0.95
PO05178,Diamond Optics Pty Ltd,1007446-001,2021-04-23 02:51:01,2021-05-28 02:51:01,20.0,20.0,1.0
PO05790,RS Components Pty Ltd,1007391-001,2021-08-05 00:43:38,2021-09-09 00:43:38,33.0,33.0,1.0
PO06935,RS Components Pty Ltd,29000,2022-02-08 00:06:20,2022-02-15 00:06:20,3.0,3.0,1.0
PO06978,RS Components Pty Ltd,29000,2022-02-14 04:28:43,2022-02-21 04:28:43,1.0,35.0,1.0
PO07166,Officeworks Ltd.,23008,2022-03-30 05:09:19,2022-05-04 05:09:19,1.0,1.0,1.0
PO04779,Micro Fasteners Pty Ltd,1000925-001,2021-02-02 22:06:40,2021-03-02 22:06:40,1000.0,1000.0,1.0
PO06877,RS Components Pty Ltd,29000,2022-01-28 04:01:58,2022-02-04 04:01:58,20.0,70.0,1.0
PO04327,GOFOTON COMPANY LIMITED,1007102-001,2020-10-21 23:11:45,2020-11-25 23:11:45,100.0,100.0,1.0
PO04524,Grand Venture Technology,1001476-002,2020-12-09 11:36:43,2021-01-13 11:36:43,20.0,20.0,1.0
PO04524,Grand Venture Technology,1001477-001,2020-12-09 11:36:43,2021-01-13 11:36:43,20.0,20.0,1.0
PO04047,Grand Venture Technology,1003967-003,2020-07-09 00:20:37,2020-08-20 00:20:37,19.0,19.0,1.0
PO04047,Grand Venture Technology,1001473-003,2020-07-09 00:20:37,2020-08-20 00:20:37,10.0,10.0,1.0
PO04047,Grand Venture Technology,1004004-002,2020-07-09 00:20:37,2020-08-13 00:20:37,20.0,20.0,1.0
PO04047,Grand Venture Technology,1001577-009,2020-07-09 00:20:37,2020-08-20 00:20:37,10.0,9.0,0.9
PO04047,Grand Venture Technology,1003744-002,2020-07-09 00:20:37,2020-08-13 00:20:37,10.0,9.0,0.9
PO06765,Digi-Key Electronics,23008,2022-01-04 04:20:34,2022-01-11 04:20:34,25.0,25.0,1.0
PO05895,Micro Fasteners Pty Ltd,1004890-001,2021-08-26 05:01:30,2021-09-23 05:01:30,1000.0,1000.0,1.0
PO05895,Micro Fasteners Pty Ltd,1002219-001,2021-08-26 05:01:30,2021-09-23 05:01:30,1000.0,1000.0,1.0
PO05621,RS Components Pty Ltd,1005732-001,2021-07-12 05:33:49,2021-08-09 05:33:49,100.0,100.0,1.0
PO06394,Grand Venture Technology,1007806-001,2021-11-08 23:38:10,2021-11-15 23:38:10,20.0,20.0,1.0
PO06394,Grand Venture Technology,1007805-001,2021-11-08 23:38:10,2021-12-20 23:38:10,20.0,20.0,1.0
PO06853,EMONA INSTRUMENTS PTY LTD,29000,2022-01-21 03:39:27,2022-01-28 03:39:27,1.0,4.0,1.0
PO06853,EMONA INSTRUMENTS PTY LTD,24010,2022-01-21 03:39:27,2022-01-28 03:39:27,1.0,1.0,1.0
PO07005,New Forge Engineering Pty Ltd,1008127-001,2022-02-18 04:50:42,2022-03-18 04:50:42,30.0,30.0,1.0
PO07005,New Forge Engineering Pty Ltd,1008126-001,2022-02-18 04:50:42,2022-03-18 04:50:42,30.0,30.0,1.0
PO07143,Mektronics Australia Pty Ltd,29000,2022-03-23 01:02:16,2022-04-27 01:02:16,1.0,4.0,1.0
PO04722,Grand Venture Technology,1003967-004,2021-01-27 05:44:18,2021-03-17 05:44:18,30.0,5.0,0.16666666666666666
PO04722,Grand Venture Technology,1003968-004,2021-01-27 05:44:18,2021-03-17 05:44:18,30.0,5.0,0.16666666666666666
PO04722,Grand Venture Technology,1003969-004,2021-01-27 05:44:18,2021-03-17 05:44:18,30.0,5.0,0.16666666666666666
PO06667,RS Components Pty Ltd,1008629-001,2021-12-14 00:46:23,2021-12-21 00:46:23,30.0,0.0,0.0
PO04154,Grand Venture Technology,1004005-001,2020-08-14 07:32:12,2020-08-22 07:32:12,20.0,3.0,0.15
PO04154,Grand Venture Technology,1001367-002,2020-08-14 07:32:12,2020-09-25 07:32:12,10.0,10.0,1.0
PO04154,Grand Venture Technology,1004000-001,2020-08-14 07:32:12,2020-09-25 07:32:12,20.0,20.0,1.0
PO04154,Grand Venture Technology,1001356-002,2020-08-14 07:32:12,2020-09-25 07:32:12,10.0,10.0,1.0
PO04154,Grand Venture Technology,1005764-001,2020-08-14 07:32:12,2020-09-25 07:32:12,10.0,10.0,1.0
PO04154,Grand Venture Technology,1003741-002,2020-08-14 07:32:12,2020-09-25 07:32:12,20.0,20.0,1.0
PO04415,Custom Optics ,1007174-001,2020-11-16 00:48:05,2020-12-21 00:48:05,5.0,5.0,1.0
PO04415,Custom Optics ,1007117-001,2020-11-16 00:48:05,2020-12-21 00:48:05,5.0,5.0,1.0
PO04415,Custom Optics ,1007118-001,2020-11-16 00:48:05,2020-12-21 00:48:05,5.0,5.0,1.0
PO06785,Open Wiring Systems,1007845-002,2022-01-09 23:36:38,2022-02-06 23:36:38,15.0,1.0,0.06666666666666667
PO04808,Gorilla Circuits,1006293-011,2021-02-07 22:56:29,2021-03-14 22:56:29,12.0,12.0,1.0
PO04907,Grand Venture Technology,1002345-006,2021-02-28 22:36:49,2021-04-11 22:36:49,20.0,20.0,1.0
PO04907,Grand Venture Technology,1002347-003,2021-02-28 22:36:49,2021-04-11 22:36:49,20.0,20.0,1.0
PO04907,Grand Venture Technology,1001477-001,2021-02-28 22:36:49,2021-04-04 22:36:49,20.0,20.0,1.0
PO04907,Grand Venture Technology,1001476-002,2021-02-28 22:36:49,2021-04-04 22:36:49,20.0,20.0,1.0
PO04907,Grand Venture Technology,1003741-002,2021-02-28 22:36:49,2021-04-11 22:36:49,10.0,10.0,1.0
PO04907,Grand Venture Technology,1002272-008,2021-02-28 22:36:49,2021-04-11 22:36:49,10.0,10.0,1.0
PO04097,Micro Fasteners Pty Ltd,1000925-001,2020-07-20 00:36:10,2020-08-17 00:36:10,100.0,100.0,1.0
PO04097,Micro Fasteners Pty Ltd,1000930-001,2020-07-20 00:36:10,2020-08-24 00:36:10,100.0,100.0,1.0
PO05155,Yangtze Optical Fibre and Cable Joint Stock Limited Company (YOFC),1006311-001,2021-04-20 06:27:32,2021-05-25 06:27:32,20.0,5.0,0.25
PO04395,"DJ MODEL & TOOLING CO.,LIMITED",1006348-002,2020-11-06 03:03:03,2020-12-18 03:03:03,4.0,4.0,1.0
PO06766,"JLCPCB (JiaLiChuang (HongKong) Co., Limited)",24015,2022-01-04 22:06:16,2022-02-08 22:06:16,1.0,1.0,1.0
PO06766,"JLCPCB (JiaLiChuang (HongKong) Co., Limited)",29000,2022-01-04 22:06:16,2022-02-08 22:06:16,10.0,20.0,1.0
PO06766,"JLCPCB (JiaLiChuang (HongKong) Co., Limited)",27000,2022-01-04 22:06:16,2022-02-08 22:06:16,1.0,1.0,1.0
PO04915,"DJ MODEL & TOOLING CO.,LIMITED",1001612-004,2021-03-01 03:56:17,2021-04-05 03:56:17,10.0,10.0,1.0
PO04915,"DJ MODEL & TOOLING CO.,LIMITED",1001383-009,2021-03-01 03:56:17,2021-04-12 03:56:17,10.0,10.0,1.0
PO04915,"DJ MODEL & TOOLING CO.,LIMITED",1003753-001,2021-03-01 03:56:17,2021-04-05 03:56:17,10.0,10.0,1.0
PO04915,"DJ MODEL & TOOLING CO.,LIMITED",1003751-001,2021-03-01 03:56:17,2021-04-12 03:56:17,10.0,10.0,1.0
PO04915,"DJ MODEL & TOOLING CO.,LIMITED",1003754-001,2021-03-01 03:56:17,2021-04-12 03:56:17,10.0,10.0,1.0
PO04915,"DJ MODEL & TOOLING CO.,LIMITED",1003798-001,2021-03-01 03:56:17,2021-04-12 03:56:17,10.0,10.0,1.0
PO04915,"DJ MODEL & TOOLING CO.,LIMITED",1003748-001,2021-03-01 03:56:17,2021-04-12 03:56:17,10.0,10.0,1.0
PO04915,"DJ MODEL & TOOLING CO.,LIMITED",1003752-002,2021-03-01 03:56:17,2021-04-05 03:56:17,10.0,10.0,1.0
PO07214,Ikea,24015,2022-04-07 05:44:06,2022-05-12 05:44:06,1.0,1.0,1.0
PO07214,Ikea,23005,2022-04-07 05:44:06,2022-04-14 05:44:06,2.0,2.0,1.0
PO06872,Accu.co.uk,29000,2022-01-27 21:58:07,2022-03-03 21:58:07,200.0,1000.0,1.0
PO06872,Accu.co.uk,24015,2022-01-27 21:58:07,2022-02-03 21:58:07,1.0,1.0,1.0
PO06832,"Fujian Dayoptics, Inc",1001343-003,2022-01-18 04:28:55,2022-03-01 04:28:55,10.0,10.0,1.0
PO04305,Lapp Australia Pty Ltd,1005856-001,2020-10-14 00:06:07,2020-11-18 00:06:07,100.0,100.0,1.0
PO04305,Lapp Australia Pty Ltd,1002117-001,2020-10-14 00:06:07,2020-11-04 00:06:07,50.0,50.0,1.0
PO04309,AusOptic International Pty Ltd,1007060-001,2020-10-14 22:11:12,2020-11-18 22:11:12,14.0,14.0,1.0
PO04583,Open Wiring Systems,1001549-002,2020-12-18 04:39:15,2021-01-15 04:39:15,20.0,20.0,1.0
PO04805,RS Components Pty Ltd,1007234-001,2021-02-05 04:32:25,2021-02-19 04:32:25,30.0,30.0,1.0
